Ano,UF,Município,Entidade Executora,Agricultura Familiar,Orgânico,Produto,Documento Despesa,Unidade Medida,Quantidade Comprada,Valor Unitário R$,Valor Total R$
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Café em pó, torrado",189,QUILO,100,17.63,1762.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",154,QUILO,680,20.82,14157.6
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",154,QUILO,680,20.82,14157.6
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",149,QUILO,1300,14.15,18395
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",151,QUILO,736,20.82,15323.52
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",150,QUILO,600,20.82,12492
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina, em conserva",241,QUILO,614.4,14.77,9072.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina, em conserva",220,QUILO,138.24,14.77,2041.38
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina, em conserva",364,QUILO,345.6,14.77,5103.45
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne bovina, pré-preapada, diversos cortes",155,QUILO,790,14.15,11178.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Carne seca/Charque/Jerked beef,220,QUILO,500,24.4,12200
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Carne seca/Charque/Jerked beef,189,QUILO,600,24.4,14640
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Carne seca/Charque/Jerked beef,270,QUILO,200,24.4,4880
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Carne suína, diversos cortes",150,QUILO,1400,14.15,19810
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cebola,97787,QUILO,280,5.5,1540
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cebola,097770,QUILO,200,5.5,1100
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cebola,97782,QUILO,286,5.5,1573
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cebola,097775,QUILO,345,5.5,1897.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cebola,097760,QUILO,180,5.5,990
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cenoura,97782,QUILO,127,5.4,685.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cenoura,97787,QUILO,120,5.4,648
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cenoura,097760,QUILO,150,5.4,810
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Cereais de flocos de milho,364,QUILO,510,3.15,1607.18
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Cereais de flocos de milho,241,QUILO,660,3.15,2079.88
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Cereais de flocos de milho,220,QUILO,780,3.94,3072.55
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Cereais de flocos de milho,270,QUILO,570,3.15,1796.26
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cheiro verde,97782,MAÇO,300,3,900
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cheiro verde,97787,MAÇO,287,3,861
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Cheiro verde,097775,MAÇO,345,3,1035
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Chocolate em pó,241,QUILO,564,10.5,5923.88
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Colorau,097775,QUILO,44,16.2,712.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Colorau,97782,QUILO,39,16.2,631.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Colorau,097770,QUILO,50,16.2,810
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Colorau,97787,QUILO,32,16.2,518.4
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Farinha de mandioca, crua",97787,QUILO,2150,4,8600
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Farinha de mandioca, crua",097770,QUILO,1600,4,6400
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Farinha de mandioca, crua",97782,QUILO,2495,4,9980
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Farinha de mandioca, crua",097760,QUILO,1500,4,6000
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Farinha de mandioca, torrada",097775,QUILO,1600,4,6400
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Farinha de milho amarela,241,QUILO,48,18.91,907.52
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Farinha de milho amarela,220,QUILO,96,18.91,1815.04
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Farinha de trigo,270,QUILO,200,3.15,630
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Farinha láctea,270,QUILO,182.4,23.63,4310.72
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Farinha láctea,364,QUILO,153.6,23.63,3630.08
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Feijoada, pronta para consumo",220,QUILO,309.6,10.99,3402.3
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Feijão carioca,97782,QUILO,525,9.2,4830
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Feijão carioca,097775,QUILO,400,9.2,3680
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Feijão carioca,097760,QUILO,350,9.2,3220
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Feijão carioca,97787,QUILO,455,9.2,4186
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Frango, coxa e sobrecoxa, resfriado/congelado",364,QUILO,1100,9.76,10736
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Frango, coxa e sobrecoxa, resfriado/congelado",220,QUILO,1700,9.76,16592
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Frango, coxa e sobrecoxa, resfriado/congelado",241,QUILO,1400,9.76,13664
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Goma,097775,QUILO,1031,5,5155
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Goma,097770,QUILO,1800,5,9000
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Iogurte, diversos sabores",97782,MILILITRO,102000,0.07,7446
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Iogurte, diversos sabores",97787,MILILITRO,102000,0.07,7446
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Laranja,097770,QUILO,1800,4,7200
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Leite de vaca integral, em pó",241,QUILO,672,39.39,26469.1
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Leite de vaca integral, em pó",220,QUILO,748.8,39.39,29494.14
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Leite de vaca integral, em pó",189,QUILO,672,39.39,26469.1
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Leite pasteurizado,097770,LITRO,2400,3,7200
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Leite pasteurizado,097775,LITRO,6736,3,20208
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Leite pasteurizado,097760,LITRO,800,3,2400
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Leite pasteurizado,97787,LITRO,5068,3,15204
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Leite pasteurizado,97782,LITRO,5488,3,16464
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",364,QUILO,415,4.43,1838.45
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",270,QUILO,578,4.43,2560.54
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",241,QUILO,700,4.43,3101
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",189,QUILO,300,4.43,1329
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",220,QUILO,11250,0.3,3322.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Mandioca,97782,QUILO,160,2.3,368
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Mandioca,97787,QUILO,150,2.3,345
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Mandioca,097775,QUILO,236,2.3,542.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Mandioca,097770,QUILO,480,2.3,1104
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Manteiga com ou sem sal,270,QUILO,42,26.23,1101.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Manteiga com ou sem sal,220,QUILO,78,26.23,2046.2
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Melancia,97782,QUILO,665,3,1995
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Ovo de galinha caipira,097775,DUZIA,350,6.8,2380
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Ovo de galinha caipira,097760,DUZIA,200,6.8,1360
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Ovo de galinha caipira,97782,DUZIA,155,6.8,1054
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Peixe, em conserva",364,QUILO,625,20.87,13042
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Peixe, em conserva",270,QUILO,437.5,20.87,9129.4
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Peixe, em conserva",220,QUILO,18.75,20.87,391.26
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Peixe, em conserva",241,QUILO,337.5,20.87,7042.68
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Peixe, em conserva",189,QUILO,218.75,20.87,4564.7
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Peixe, água doce, seco",097770,QUILO,600,17,10200
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",97782,QUILO,350,11.5,4025
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",097770,QUILO,450,11.5,5175
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",097770,QUILO,450,11.5,5175
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",097760,QUILO,167,11.5,1920.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",97782,QUILO,350,11.5,4025
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",97787,QUILO,350,11.5,4025
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",097775,QUILO,455,11.5,5232.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",097775,QUILO,455,11.5,5232.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",97787,QUILO,350,11.5,4025
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",097760,QUILO,166,11.5,1909
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",097760,QUILO,167,11.5,1920.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Pão, diversos tipos, farinha de trigo branca",047,QUILO,840,11.61,9752.4
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Pão, diversos tipos, farinha de trigo branca",061,QUILO,310,11.61,3599.1
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Pão, diversos tipos, farinha de trigo branca",044,QUILO,610,12.34,7527.4
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Pão, diversos tipos, farinha de trigo branca",055,QUILO,1500,2.32,3483
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Pão, diversos tipos, farinha de trigo branca",045,QUILO,840,12.34,10365.6
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Pão, diversos tipos, farinha de trigo integral",220,QUILO,250,3.15,787.5
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Repolho,97787,QUILO,135,5.4,729
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,SIM,NÃO,Repolho,97782,QUILO,147,5.4,793.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Sal refinado/iodado,270,QUILO,300,1.01,302.2
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Sal refinado/iodado,189,QUILO,120,1.01,120.88
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Sal refinado/iodado,241,QUILO,180,1.01,181.32
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Salsicha, diversos sabores",241,QUILO,4,54.44,217.76
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Salsicha, diversos sabores",270,QUILO,626.4,12.6,7893.8
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Salsicha, diversos sabores",220,QUILO,142.56,12.6,1796.52
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",0213,LITRO,816,8.58,6997.88
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",172,LITRO,792,7.26,5747.28
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",170,LITRO,180,8.58,1543.65
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",172,LITRO,444,8.58,3807.67
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",170,LITRO,648,7.26,4702.32
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",168,LITRO,360,7.92,2849.7
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",0213,LITRO,564,7.26,4092.76
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",0182,LITRO,576,8.58,4939.68
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",168,LITRO,360,11.87,4274.7
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Suco concentrado, diversos sabores",0182,LITRO,444,7.26,3221.96
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Tempero pronto, diversos tipos",220,QUILO,217.5,6.51,1416.6
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,"Tempero pronto, diversos tipos",241,QUILO,118.32,6.78,802.74
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Óleo de soja,364,LITRO,600,4.72,2833.2
 2017,AC,TARAUACA,PREF MUN DE TARAUACA,NÃO,NÃO,Óleo de soja,270,LITRO,940,4.72,4438.68
