Ano,UF,Município,Entidade Executora,Agricultura Familiar,Orgânico,Produto,Documento Despesa,Unidade Medida,Quantidade Comprada,Valor Unitário R$,Valor Total R$
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",000001153,QUILO,233,15.5,3611.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",000001072,QUILO,231,15.5,3580.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",000001120,QUILO,359.5,15.5,5572.25
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 1ª, resfriada/congelada",000000011,QUILO,240,22,5280
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 2ª, resfriada/congelada",000000965,QUILO,125,15,1875
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 2ª, resfriada/congelada",000000011,QUILO,400,19.9,7960
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 2ª, resfriada/congelada",000000953,QUILO,120,15,1800
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina de 2ª, resfriada/congelada",000000940,QUILO,123,15,1845
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Carne bovina, em conserva",000001152,GRAMA,144,4.09,588.96
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Carne seca/Charque/Jerked beef,000003778,QUILO,170,15.7,2669
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Carne seca/Charque/Jerked beef,000003865,QUILO,100,15.7,1570
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Cebola,000003779,QUILO,95,1.94,184.3
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Cebola,000003918,QUILO,95,1.94,184.3
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Cebola,000000011,QUILO,240,3.9,936
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Cenoura,000000011,QUILO,240,4.24,1017.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Cenoura,000003779,QUILO,140,2.98,417.2
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Cenoura,000003918,QUILO,120,2.98,357.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Cheiro verde,0007,QUILO,588,1.5,882
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Cheiro verde,00007,MAÇO,563,1.5,844.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Cheiro verde,00001,MAÇO,687,1.5,1030.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Cheiro verde,15683,MAÇO,473,1.5,709.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Cheiro verde,0006,MAÇO,554,1.5,831
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Cheiro verde,00006,MAÇO,160,1.5,240
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Cheiro verde,0006,MAÇO,200,1.5,300
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Colorau,0004,GRAMA,600,2.25,1350
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Couve manteiga,00007,MAÇO,550,2,1100
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Couve manteiga,15683,MAÇO,443,2,886
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Couve manteiga,00001,MAÇO,554,2,1108
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Couve manteiga,0006,MAÇO,188,2,376
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Couve manteiga,00006,MAÇO,81,2,162
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Couve manteiga,0006,MAÇO,495,2,990
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Couve manteiga,0007,MAÇO,599,2,1198
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Ervilha, em conserva",000003778,GRAMA,288,1.35,388.8
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Extrato de tomate,000000941,GRAMA,216,1.68,362.88
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Farinha de mandioca, torrada",0004,QUILO,1600,6.15,9840
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Farinha de milho pré-cozida, flocos, diversos tamanhos (Cuscuz)",000003865,GRAMA,230,1.44,331.2
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Farinha de milho pré-cozida, flocos, diversos tamanhos (Cuscuz)",000003778,GRAMA,485,1.44,698.4
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Farinha de trigo,000000941,QUILO,12,2.75,33
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Feijoada, pronta para consumo",000000941,GRAMA,48,5.15,247.2
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Feijão carioca,000000941,QUILO,470,4.75,2232.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Frango, coxa e sobrecoxa, resfriado/congelado",000003779,QUILO,100,8.84,884
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Frango, coxa e sobrecoxa, resfriado/congelado",000000011,QUILO,460,11.4,5244
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Frango, coxa e sobrecoxa, resfriado/congelado",000003918,QUILO,444,8.84,3924.96
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Frango, peito, diversos cortes, resfriado/congelado",000003779,QUILO,120,7.43,891.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Frango, peito, diversos cortes, resfriado/congelado",000000011,QUILO,420,12.2,5124
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Laranja,0007,QUILO,24,2.15,51.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Leite condensado,000000941,GRAMA,24,3.6,86.4
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Leite de vaca integral, em pó",000001152,GRAMA,100,8.14,814
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Leite pasteurizado,000000011,LITRO,1700,2.99,5083
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",000003865,GRAMA,700,1.39,973
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",000003778,GRAMA,1480,1.39,2057.2
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mamão,0007,QUILO,376,2.9,1090.4
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mamão,00001,QUILO,45,2.9,130.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mandioca,0006,QUILO,46,2.15,98.9
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Mandioca,0006,QUILO,56,2.15,120.4
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mandioca,00006,QUILO,18,2.15,38.7
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mandioca,0007,QUILO,150,2.15,322.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mandioca,00001,QUILO,100,2.15,215
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mandioca,15683,QUILO,101,2.15,217.15
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Mandioca,00007,QUILO,102,2.15,219.3
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Maxixe,0006,QUILO,51,5.6,285.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Maxixe,0007,QUILO,31,5.6,173.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Maxixe,00001,QUILO,25,5.6,140
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Maxixe,00006,QUILO,2,5.6,11.2
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Melancia,00001,QUILO,40,2.5,100
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Melancia,0007,QUILO,400,2.5,1000
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Melancia,0003,QUILO,400,2.5,1000
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Milho verde enlatado,000003778,TONELADA,288,1.44,414.72
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Ovo de galinha,000000965,DUZIA,261,4.45,1161.45
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Ovo de galinha,000000940,DUZIA,150,4.45,667.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Ovo de galinha,000000953,DUZIA,221,4.45,983.45
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Ovo de galinha,000000011,DUZIA,600,6.95,4170
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Peixe, em conserva",000001152,GRAMA,250,2.77,692.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Pepino,0006,QUILO,31,2.9,89.9
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,Pepino,00006,QUILO,15,2.9,43.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Pimenta, fresca, diversos tipos",0006,QUILO,8,8.3,66.4
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Pimenta, fresca, diversos tipos",0006,QUILO,17,8.3,141.1
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Pimenta, fresca, diversos tipos",00006,QUILO,2,8.3,16.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Pimenta, fresca, diversos tipos",0007,QUILO,11,8.3,91.3
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Pimenta, fresca, diversos tipos",00001,QUILO,19,8.3,157.7
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Pimenta, fresca, diversos tipos",00007,QUILO,15,8.3,124.5
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Pimenta, fresca, diversos tipos",15683,QUILO,14,8.3,116.2
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0007,QUILO,80,8,640
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0006,QUILO,231,8,1848
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0007,QUILO,80,7,560
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0007,QUILO,88,7.8,686.4
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0007,QUILO,100,7.5,750
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0006,QUILO,89,9,801
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0006,QUILO,248,7.5,1860
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0006,QUILO,191,7,1337
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,SIM,NÃO,"Polpa de frutas, diversos sabores, congelada",0006,QUILO,412,7.8,3213.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Pão, diversos tipos, farinha de trigo branca",000000965,GRAMA,1015,0.45,456.75
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Repolho,000003779,QUILO,69,2.4,165.6
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Repolho,000003918,QUILO,70,2.4,168
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Sal refinado/iodado,000000941,QUILO,110,1.58,173.8
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Salsicha em conserva,000000941,GRAMA,228,2.54,579.12
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Salsicha, diversos sabores",000000953,QUILO,76,6,456
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Salsinha,000000965,QUILO,73,6,438
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Salsinha,000000940,QUILO,67,6,402
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Salsinha,000000011,QUILO,360,11.6,4176
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Seleta de legumes, em conserva enlatada",000003778,GRAMA,312,1.48,461.76
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Suco concentrado, diversos sabores",000003865,MILILITRO,60,3.09,185.4
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Suco concentrado, diversos sabores",000000941,MILILITRO,108,4.47,482.76
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Suco concentrado, diversos sabores",000003778,MILILITRO,132,3.09,407.88
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,"Tempero pronto, diversos tipos",000000941,GRAMA,24,1.57,37.68
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Tomate salada,000003918,QUILO,82,3,246
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Tomate salada,000000011,QUILO,240,4.5,1080
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Tomate salada,000003779,QUILO,84,3,252
 2017,AC,PORTO ACRE,PREF MUN DE PORTO ACRE,NÃO,NÃO,Óleo de soja,000000941,MILILITRO,300,3.69,1107
